name,country,url,description,query,score,page
,?,https://www.europages.fr/fr/company/haussmann-famille-20770387/products/chateau-de-paillet-quancard-36242691,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/champagne-germar-breton-20721932/products/blanc-de-noirs-champagne-germar-breton-35287037,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/mariosommelier-winery-20123601/products/bollicina-rose-mariosommelier-metodo-classico-bollicina-rose-mariosommelier-35371640,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/rbl-rei-20047711/products/terminal-cimentier-transporteur-a-bande-et-ligne-pneumatique-35627109,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/bodegas-tino-22330073,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/chateau-roquefort-22193780/products/chateau-roquefort-2018-bordeaux-red-wine-35687293,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/societe-achat-discount-22225637/products/biere-pale-ale-hazy-americaine-nice-nhazy-55-35744086,,genie-civil-Bordeaux,0,1
ESCT MARSEILLE,?,,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/domaine-gael-martin-22249953/products/chiroubles-red-burgundy-traditional-vinification-35670964,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/smarquis-le-gout-de-nos-regions-22319751,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/ag-vins-22246989/products/chateau-lenclos-bordeaux-superieur-vin-rouge-francais-75cl-36091074,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/sas-007business-pragen-22208217/products/champagne-prestige-africa-royale-75-cl-carton-x-6-bouteilles-35307560,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/odesto-sarl-22214133/products/comte-robert-chateau-des-cordonniers-bordeaux-35411644,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/conciergerie-airbnb-paris-parisbnb-22285274,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/woxup-sas-22388310,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/chateau-bois-malot-22268057/products/chateau-bois-malot-bordeaux-blanc-sec-2022-millesime-disponible-2021-35243059,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/haussmann-famille-20770387/products/bordeaux-au-metre-36242706,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/societe-achat-discount-22225637/products/destockage-vins-bordeaux-superieur-prix-imbattables-35611153,,voirie-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/gaec-terre-de-ghaya-22262269/products/panier-pique-nique-avec-produits-locaux-35481358,,voirie-Bordeaux,0,1
